"scientific_name","rank","species_name","species_name_fishbase","genus_name","genus_name_fishbase","family_name","10001.1","10001.2","10001.3","20001.1","20001.2","20001.3","20002.1","20002.2","20002.3","20003.1","20003.2","20003.3","30001.1","30001.2","30001.3","30002.1","30002.2","30002.3","40001.1","40001.2","40001.3","40002.1","40002.2","40002.3","50001.1","50001.2","50001.3","50002.1","50002.2","50002.3","50003.1","50003.2","50003.3","70001.1.1","70001.1.2","70001.2.1","70001.2.2","70001.3.1","70001.3.2","70002.1","70002.2","70002.3","70003.1","70003.2","70003.3","70004.1","70004.2","70004.3","70004.4","70005.1","70005.2","70005.3","70005.4","70006.1","70006.2","70006.3","70006.4","70006.5","70006.6","80001.1","80001.2","80001.3","80002.1","80002.2","80002.3","90004.1.1","90004.1.2","90004.1.3","90004.1.4","90004.2.1","90004.2.2","90004.3.1","90004.3.2","90005.1.1","90005.1.2","90005.1.3","90005.1.4","90005.2.1","90005.2.2","90005.2.3","90005.2.4","90005.2.5","90005.2.6","90005.3.1","90005.3.2","90005.3.3","90005.3.4","90005.3.5","90005.3.6","90005.4.1","90005.4.2","90005.4.3","90006.1.1","90006.1.2","90006.1.3","90006.2.1","90006.2.2","90006.3.1","90006.3.2","90006.3.3","90006.3.4","90006.4.1","90006.4.2","90006.4.3","90007.1","90007.2.1","90007.2.3","90007.2.4","90008.1.1","90008.1.2.1","90008.1.2.2","90008.1.3","90008.1.4","90008.1.5","90008.2.1","90008.2.2.1","90008.2.2.2","90008.2.3","90008.2.4.1","90008.2.4.2","90008.2.5","90008.2.6.1","90008.2.6.2","90008.3.1","90008.3.2","90008.3.3","90008.3.4","90008.3.5","90008.4.1","90008.4.2","90009.1.1","90009.1.2","90009.2.1","90009.2.2"
"Sarda sarda","species","Sarda sarda","Sarda sarda","Sarda","Sarda","Scombridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,681,0,2095,0,36,0,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,2523,2092,0,433,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,16,244,0,0,5224,0,648,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,465,0,0,0,0,329,3609,0,0
"Sardina pilchardus","species","Sardina pilchardus","Sardina pilchardus","Sardina","Sardina","Clupeidae",0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213,4807,3301,4320,2652,579,8058,30119,8292,106,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011,73,18,221,0,0,0,0,0,37452,19886,24641,46380,23145,21506,29654,0,67202,90944,1973,0,13509,2485,6673,2985,200248,98499,9021,1416,7446,5431,98436,184025,21159,410,2003,0,0,0,0,1659,0,0,14733,9527,0,0,0,0,0,0,0,0,0,0,0,29179,0,0,0,0,0,65816,0,0,9833,0,0,0,0,0,108234,393126,16505,17780,0
"Sardinella","genus",NA,NA,"Sardinella","Sardinella","Clupeidae",4402,1053,0,0,0,399,0,0,0,0,0,0,0,0,558,0,5570,19955,21595,988,7496,10487,9968,5504,94417,65579,111586,0,58441,94031,50953,29172,10064,10630,546,3365,4849,6932,8819,10420,54532,831,1109,8045,68600,0,3917,0,484,2875,0,25546,11093,1976,18649,0,0,14015,0,69867,2057,3330,3761,1408,13715,0,0,0,0,18432,10156,2441,245,19154,0,0,0,0,0,1720,0,7649,2828,0,8955,3783,3947,4359,9780,35431,36749,8166,5475,1584,78945,8750,0,40264,5952,0,0,35202,56954,334,167303,718517,23626,0,0,0,0,25717,0,0,0,0,1570,0,0,5768,6836,0,954,2518,5635,0,0,3226,17368,0,176931,82264,52917,19763
"Sardinella longiceps","species","Sardinella longiceps","Sardinella longiceps","Sardinella","Sardinella","Clupeidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sargocentron","genus",NA,NA,"Sargocentron","Sargocentron","Holocentridae",639,0,4939,162,130,0,2536,0,248,4053,0,195,220,0,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sarpa salpa","species","Sarpa salpa","Sarpa salpa","Sarpa","Sarpa","Sparidae",0,0,0,0,0,0,0,0,0,0,0,1932,0,0,0,3758,0,398,932,644,4682,357,3723,2005,172,1509,78,0,438,839,234,432,0,2534,36853,3653,21419,1862,15121,1781,13408,4360,21397,242967,0,25980,4447,0,5596,0,103943,83592,11293,11745,16867,0,0,31417,11832,1321,2969,1595,436,1596,2349,8633,0,370665,320800,106697,136816,106319,145982,38276,58702,177110,262408,114881,0,101031,160158,105138,207091,55033,79146,171777,204611,46689,48600,95941,169280,30475,0,0,5233,1936,0,825,390,0,189343,0,6989,1329,44798,3181,16794,0,0,0,0,7092,0,0,11467,207169,58059,18918,0,0,1673,618988,123553,11842,28803,1754,3523,5247,0,4674,961,59192,70353,33602
"Saurida lessepsianus","species","Saurida lessepsianus","Saurida lessepsianus","Saurida","Saurida","Synodontidae",1158,1301,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scartella cristata","species","Scartella cristata","Scartella cristata","Scartella","Scartella","Blenniidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,577,267,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sciaena umbra","species","Sciaena umbra","Sciaena umbra","Sciaena","Sciaena","Sciaenidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,92,0,0,81,0,0,0,0,0,0,79,0,0,0,0,41,146,0,201,88,331,0,38438,1234,0,41528,0,0,1010,0,0,0,0,1408,0,0,0,0,0,0,22,0,789,0,0,60,15,0,843,0,562,633,250,300,0,3800,0,0,0,984,0,2025,170,0,0,0,3329,0,0,0,0,0,0,0,348,422,0,1072,324,0,0,0,0,66,111779,0,0,0,0,0,0,340483,0,0,0,5357,345,837,0,0,468,0,8178,0,3743,1458,0,1330,0,3021,0,2578,0,0
"Sciaenidae","family",NA,NA,NA,NA,"Sciaenidae",0,0,0,109,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,35792,13504,16814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scomber","genus",NA,NA,"Scomber","Scomber","Scombridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,897,16418,330,0,0,82,169,0,4107,6557,1494,0,5968,4394,762,333,19301,3938,0,785,0,1576,0,808,153,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,0,186,589,364,2530,0,0,3053,0,0,1390,0,181,0,0,17773,13425,513,0,490,0,3079,59,101,181,1891,1089,0,0,0,0,2994,1050,614,0,0,175457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5831,0,0,0,0,0,0,0,0,708,209,0,182,1040,0,93,0,1614,0,0
"Scomber colias","species","Scomber colias","Scomber colias","Scomber","Scomber","Scombridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1330,0,0,0,0,0,0,726,1659,0,0,492,274,240,148,3233,267,0,147,0,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3019,257,0,0,0,512,0,197,0,82,0,0,0,0,0,0,0,0,7345,0,0,0,0,120,0,0,0,0,0,0,41,0,0,4694,0,0,0,0,1432,763,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522,0,0,0,0,0,0,0,983,0,0,0,0,0,0
"Scomber scombrus","species","Scomber scombrus","Scomber scombrus","Scomber","Scomber","Scombridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,36,0,0,0,0,0,0,0,0,0,0,24218,14302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32117,0,0,0,0,0,0,0,0,0,0
"Scomberomorus commerson","species","Scomberomorus commerson","Scomberomorus commerson","Scomberomorus","Scomberomorus","Scombridae",0,0,254,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scombridae","family",NA,NA,NA,NA,"Scombridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scorpaena","genus",NA,NA,"Scorpaena","Scorpaena","Scorpaenidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,0,0,0,0,0,0,0,2386,0,146,0,0,0,0,0,0,0,0,0,0,760,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,110,0,0,0,0,0,0,0,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,1646,0,0,0,1478,0,1593,0,0,0,0,623,3104,0,266,0,0,0,200
"Scorpaena notata","species","Scorpaena notata","Scorpaena notata","Scorpaena","Scorpaena","Scorpaenidae",0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,128,359,0,169,96,0,33,200,0,0,0,0,0,0,0,0,169,0,0,0,0,0,211,363,69,0,584,36656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,68,58,74,0,1795,0,0,0,0,0,0,0,0,0,0,0,0,3915,0,0,0,2493,1154,0,0,3355,0,0,0,0,465,0,0,563,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,1638,0,0,1234,0,40350,1336,0,0,0,0,0,0,0,0,457,20634,0,0,0
"Scorpaena porcus","species","Scorpaena porcus","Scorpaena porcus","Scorpaena","Scorpaena","Scorpaenidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,386,0,396,147,0,0,0,0,0,0,0,0,0,149,195,0,0,272,148,0,100,0,4667,1633,0,0,0,0,210,0,6410,0,0,0,13596,0,0,0,4768,24,351,40,0,0,0,0,0,2535,813,1449,0,1301,3220,408,0,0,0,310,0,0,0,0,934,0,0,9391,4758,0,0,4861,524,0,467,46,0,0,0,1773,804,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,4122,1932,850,0,2913,295,2592,65,0,0,92,0,0,0,1171,0,0,0,8340
"Scorpaena scrofa","species","Scorpaena scrofa","Scorpaena scrofa","Scorpaena","Scorpaena","Scorpaenidae",0,0,0,0,120,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,265,75,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,5771,5282,0,0,0,0,10733,0,86,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,0,0,0,0,691,0,0,0,0,0,0,0,0,0,28,2990,0,0,0,0,731,0,0,0,0,0,3964,0,0,0,0,0,0,0,0,0,0,0,2792,2318,0,15419,737,0,0,0,1652,4,20967,0,0,0,0,11512,0,0
"Scyliorhinus canicula","species","Scyliorhinus canicula","Scyliorhinus canicula","Scyliorhinus","Scyliorhinus","Scyliorhinidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,340,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seriola","genus",NA,NA,"Seriola","Seriola","Carangidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Seriola dumerili","species","Seriola dumerili","Seriola dumerili","Seriola","Seriola","Carangidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,12,0,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,13,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,129,0,6,491,0,476,0,140,1842,7,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,304,650,0,0,3,0,0,0,31,30,963
"Serranus","genus",NA,NA,"Serranus","Serranus","Serranidae",0,0,0,0,29,0,91,0,129,341,0,0,0,0,0,0,0,0,59,119,46,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2249,2639,70024,0,2127,0,3898,0,10953,417,447,453,1727,0,696,141,0,0,0,0,0,0,0,0,0,0,0,0,0,658,172,0,0,0,0,603,0,0,359,0,746,176,0,223,751,0,0,0,0,126,3880,1950,0,820,0,3875,2756,0,2019,335,3985,460,0,1896,0,0,0,69853,0,0,0,238,2303,3282,13202,9215,0,37998,773,2033,1843,44204,0,0,0,0,0,448,7049,1760,0,0
"Serranus cabrilla","species","Serranus cabrilla","Serranus cabrilla","Serranus","Serranus","Serranidae",0,0,0,72,36,0,0,0,133,0,0,263,0,0,37,36,37,45,237,0,0,0,0,44,0,0,0,0,0,0,43,0,13,0,0,0,0,98,0,0,0,0,173,0,32898,3798,2325,0,489,939,0,18790,0,0,0,0,7188,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,125,0,0,0,0,392,0,0,838,197,138,0,0,0,551,0,0,0,1229,0,14071,4027,0,3347,0,11853,2066,0,0,17652,3408,0,0,0,0,0,0,804,0,0,0,722,4730,955,0,3346,0,38774,1905,0,0,24674,0,0,0,1681,0,744,69,14599,0,0
"Serranus hepatus","species","Serranus hepatus","Serranus hepatus","Serranus","Serranus","Serranidae",0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,112,0,0,0,225900,35154,0,325546,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,207,0,1053,0,1307,138,362,0,0,9584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5530,0,0,0,0,7404,0,0,0,13711,1038,0,0,0,0,0,0,0,0,0,0,54,853,0,0,0,0,2145,42,0,0,0,0,0,0,0,0,145,0,0,0,0
"Serranus scriba","species","Serranus scriba","Serranus scriba","Serranus","Serranus","Serranidae",0,0,0,0,71,0,588,0,550,1095,0,356,71,0,14,13,0,0,303,25,363,14,305,334,0,0,0,0,0,0,0,0,0,91,179,0,270,57,581,0,28,0,6531,19009,0,0,37366,0,40936,0,55359,0,15475,57317,208388,0,201,12103,0,160,348,254,68,0,345,89,0,0,12695,0,0,715,2943,0,0,0,0,360,0,0,0,595,306,2189,0,0,1493,1322,0,0,0,0,2828,998,10720,2702,0,2710,3323,0,261,0,188,3883,11908,4499,873,0,0,0,18661,2131,0,0,0,29965,125757,59668,0,21910,197,13738,41283,339063,638,546,0,328,0,30,0,0,1616,15536
"Siganus","genus",NA,NA,"Siganus","Siganus","Siganidae",0,0,11207,7995,1516,0,6335,19371,4948,7910,2452,442,3111,7138,16818,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Siganus luridus","species","Siganus luridus","Siganus luridus","Siganus","Siganus","Siganidae",0,0,0,0,0,0,0,0,0,0,4350,0,512,1012,1376,452,1002,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sillago","genus",NA,NA,"Sillago","Sillago","Sillaginidae",26758,15705,17080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solea senegalensis","species","Solea senegalensis","Solea senegalensis","Solea","Solea","Soleidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0
"Sparidae","family",NA,NA,NA,NA,"Sparidae",0,0,0,79,525,74,0,0,0,0,0,0,0,221,0,364,0,60,0,1404,40,0,124,218,44,75,73,0,0,0,69,446,138,36,227,0,209,0,261,0,0,0,740,4984,6144,145862,2321,0,932,9352,0,7168,0,7094,0,0,609,3885,0,69,22,140,0,0,253,171,0,0,0,154,461,858,210,0,0,0,0,0,0,0,2588,735,0,7901,111,9210,2963,0,0,0,0,6205,66647,3801,0,69458,936,210462,7505,0,623,32755,15815,82,0,0,0,0,0,0,0,0,0,197349,297817,10666,13541,23832,29725,18203,6196,16435,9295,0,9204,2846,0,30635,0,1696,2185,277293,0,0
"Sparisoma","genus",NA,NA,"Sparisoma","Sparisoma","Labridae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,728,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sparisoma cretense","species","Sparisoma cretense","Sparisoma cretense","Sparisoma","Sparisoma","Labridae",0,0,0,460,426,0,3034,417,7112,7328,1042,4475,3438,6354,10516,3785,162,1746,272,1860,14878,1373,19655,13396,0,0,0,0,0,0,0,0,0,0,0,37,368,0,4571,0,0,0,31140,3727,0,0,68516,0,35633,0,0,0,0,1386,0,0,0,3605,0,54,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sparus aurata","species","Sparus aurata","Sparus aurata","Sparus","Sparus","Sparidae",0,291,1145,122906,122735,142454,0,1217,1584,0,0,0,0,0,0,0,0,0,3526,7368,76062,0,228,0,83,0,0,0,27,0,4454,21804,13501,4437,3219,1380,3485,288,3032,0,1761,184,4024,2552,0,0,25018,0,395,0,0,0,0,0,0,0,0,0,0,953,1243,188,0,542,0,0,0,4823,10468,11644,4490,12127,13307,0,0,20646,0,34545,0,5756,0,8573,6522,5982,6983,27330,8915,11645,0,0,3174,3813,0,0,1264,22,0,0,0,0,0,0,0,805,0,0,0,0,0,0,17974,0,0,0,0,28231,24368,2645,0,6222,1328,8204,12034,2698,109035,13766,0,4860,125,270,0,4144,6504,3445
"Speleogobius trigloides","species","Speleogobius trigloides","Speleogobius trigloides","Speleogobius","Speleogobius","Gobiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphyraena","genus",NA,NA,"Sphyraena","Sphyraena","Sphyraenidae",0,0,108,1624,0,0,606,737,322,21,0,364,180,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,61,0,0,56,0,0,0,0,0,0,34,0,18,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2176,0,19,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,34,3050,2767
"Sphyraena viridensis","species","Sphyraena viridensis","Sphyraena viridensis","Sphyraena","Sphyraena","Sphyraenidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,18,0,0,0,93,0,0,0,0,0,0,0,0,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536,442,0,0,17,929,0,0,0,333,0,0,0,0,0,25,0,0,0,66,43,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,538,0,45,15,0,0,239,0,17,0,0,2887,0
"Spicara","genus",NA,NA,"Spicara","Spicara","Centracanthidae",0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,279,0,0,0,0,89,38,0,6293,0,232,50,540,537,0,0,0,0,0,0,79,209,199,0,0,219,56946,370,80,0,726,788,0,3586,0,0,0,432,0,1552,144,46,0,0,0,0,0,0,0,0,0,0,302,0,319,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,632,0,0,0,1866,3769,4585,995,0,2423,714,0,0,29731,7821,0,401,0,0,0,412,1040,38,0,86,108,3676,2685,2672,173,147,14805,9784,3197,2346,0,1839,1364,0,1891,0,1380,350,22,2364,1985
"Spicara maena","species","Spicara maena","Spicara maena","Spicara","Spicara","Centracanthidae",0,0,0,695,3108,0,9735,4297,20396,14595,6164,12434,20150,11564,3501,191,0,129,1561,593,3922,2987,3470,4705,211,0,0,0,0,0,0,1323,0,0,0,0,0,197,501,0,0,0,2369,29634,0,3114,10566,0,44578,0,0,0,0,5862,0,0,3609,13463,13890,521,2996,20553,22,1138,0,0,0,5876,7745,8236,17060,32483,29204,0,0,0,0,19017,0,0,0,3406,0,0,0,0,2018,0,11254,0,0,0,1704,0,64539,3935,0,0,2198,0,0,0,2546,219,4165,0,0,0,57317,0,0,0,18033,0,18609,2718,1009,11226,46320,62867,3500,3649,4528,0,448,11023,0,30915,0,11532,5854,170938,13733,11440
